trade_id,entry_time,exit_time,direction,entry_price_a,entry_price_b,exit_price_a,exit_price_b,qty_a,qty_b,gross_pnl,fees,slippage_cost,net_pnl,return_pct,duration_bars,exit_reason
133,2024-08-27 14:00:00+00:00,2024-08-28 20:00:00+00:00,SHORT_SPREAD,0.5934,62.74,0.5717,62.15,-4213.009774182676,104.91059787803195,29.52505935172502,7.20434490275506,3.6021724513775295,18.718541997592432,0.0020610388269945226,30,mean_reversion_exit
134,2024-08-30 19:00:00+00:00,2024-09-01 22:00:00+00:00,LONG_SPREAD,0.5615,64.55,0.545,63.01,4452.359750667854,-101.96887545883384,83.5681323205846,7.173474327057131,3.586737163528565,72.80792082999889,0.008016647437747642,51,mean_reversion_exit
135,2024-09-04 09:00:00+00:00,2024-09-04 13:00:00+00:00,LONG_SPREAD,0.5528,65.93,0.5534,64.62,4522.431259044863,-99.83453527783593,133.4966999693924,7.214444815710763,3.6072224078553816,122.67503274582626,0.013507355734463312,4,mean_reversion_exit
136,2024-09-05 07:00:00+00:00,2024-09-06 13:00:00+00:00,LONG_SPREAD,0.553,68.24,0.5375,65.04,4520.795660036166,-96.45502507133241,238.58374749770178,7.1141813635106494,3.5570906817553247,227.9124754524358,0.02509471416760577,30,mean_reversion_exit
137,2024-09-07 17:00:00+00:00,2024-09-10 19:00:00+00:00,SHORT_SPREAD,0.5272,62.35,0.5402,61.58,-4742.033383915023,105.56681492971491,-142.93288148677613,7.257816723292187,3.6289083616460935,-153.81960657171442,-0.016936585207229345,74,mean_reversion_exit
138,2024-09-13 15:00:00+00:00,2024-09-15 06:00:00+00:00,LONG_SPREAD,0.5707,64.89,0.5882,65.13,4380.585246188891,-101.43459563673484,52.31593885548957,7.306074546598628,3.6530372732993137,41.35682703559163,0.004553668031015151,39,mean_reversion_exit
139,2024-09-16 19:00:00+00:00,2024-09-17 23:00:00+00:00,SHORT_SPREAD,0.5867,62.39,0.5836,63.73,-4261.1215271859555,105.49913304804815,154.57831501866053,7.3169364733142235,3.6584682366571113,143.6029103086892,0.015811657438580852,28,mean_reversion_exit
140,2024-09-22 18:00:00+00:00,2024-09-24 00:00:00+00:00,LONG_SPREAD,0.5904,67.72,0.5817,66.42,4234.417344173441,-97.19567204470945,89.5149427638129,7.200395206873209,3.600197603436604,78.71434995350309,0.008666985469096404,30,mean_reversion_exit
141,2024-09-27 01:00:00+00:00,2024-09-28 10:00:00+00:00,LONG_SPREAD,0.5872,68.71,0.6193,70.01,4257.493188010899,-95.79523957018955,12.131719893901991,7.370152465804739,3.685076232902369,1.0764911951948832,0.00011852900458271596,33,mean_reversion_exit
142,2024-09-30 04:00:00+00:00,2024-10-02 21:00:00+00:00,SHORT_SPREAD,0.6438,67.59,0.541,62.83,-3883.193538365952,97.38261445284397,-64.34894905151786,6.920579312478358,3.4602896562391785,-74.7298180202354,-0.008228261394170027,65,mean_reversion_exit
143,2024-10-10 13:00:00+00:00,2024-10-11 11:00:00+00:00,SHORT_SPREAD,0.5363,64.18,0.5354,65.09,-4661.570016781652,102.55672968008294,97.52203702397867,7.301325213091687,3.6506626065458434,86.57004920434113,0.009531951403475881,22,mean_reversion_exit
144,2024-10-15 13:00:00+00:00,2024-10-15 16:00:00+00:00,LONG_SPREAD,0.5472,67.96,0.5426,69.71,4568.713450292397,-96.85242658722373,-190.5078283989868,7.325062994556698,3.6625314972783487,-201.49542289082183,-0.022186016950095745,3,stop_z_exit
145,2024-10-21 17:00:00+00:00,2024-10-23 22:00:00+00:00,SHORT_SPREAD,0.5476,71.05,0.5252,70.14,-4565.376186997809,92.64026616281105,17.961784380593038,7.191045901175417,3.595522950587708,7.175215528829913,0.0007900400468623338,53,mean_reversion_exit
146,2024-10-25 12:00:00+00:00,2024-10-25 23:00:00+00:00,LONG_SPREAD,0.5248,71.9,0.5017,68.8,4763.719512195122,-91.54507525546207,173.74781256022584,7.108140067084722,3.554070033542361,163.08560245959876,0.01795683439641073,11,mean_reversion_exit
147,2024-10-29 16:00:00+00:00,2024-10-30 11:00:00+00:00,LONG_SPREAD,0.53,73.65,0.521,71.61,4716.981132075472,-89.36986980132687,139.8617042060281,7.175765782860824,3.5878828914304117,129.09805553173686,0.014214574242728267,19,mean_reversion_exit
148,2024-10-31 19:00:00+00:00,2024-11-01 13:00:00+00:00,SHORT_SPREAD,0.5061,68.74,0.5197,70.63,-4939.735230191662,95.75343192999307,113.79358721708007,7.364934482885497,3.682467241442748,102.74618549275183,0.011313054064434072,18,mean_reversion_exit
149,2024-11-03 14:00:00+00:00,2024-11-06 02:00:00+00:00,SHORT_SPREAD,0.4968,65.89,0.5293,68.29,-5032.206119162641,99.89514206810934,76.20164209067727,7.4269907446286805,3.71349537231434,65.06115597373424,0.007163675921354342,60,mean_reversion_exit
150,2024-11-10 04:00:00+00:00,2024-11-12 09:00:00+00:00,LONG_SPREAD,0.5777,76.57,0.6477,78.96,4327.505625757313,-85.9617462565982,97.47682024974245,7.469022315636693,3.7345111578183463,86.2732867762874,0.009499275841100852,53,mean_reversion_exit
151,2024-11-12 15:00:00+00:00,2024-11-14 04:00:00+00:00,SHORT_SPREAD,0.6792,75.77,0.7004,80.38,-3680.800942285041,86.86935344948824,322.4347394256977,7.457073008445613,3.7285365042228062,311.2491299130293,0.03427064681114184,37,mean_reversion_exit
152,2024-11-22 04:00:00+00:00,2024-11-23 02:00:00+00:00,SHORT_SPREAD,1.399,90.49,1.5496,98.72,-1786.9907076483203,72.738323691764,329.5156034113809,7.612775610516201,3.8063878052581,318.0964399956066,0.03502458223744151,22,mean_reversion_exit
153,2024-11-23 05:00:00+00:00,2024-11-24 11:00:00+00:00,LONG_SPREAD,1.5425,103.82,1.3851,95.5,1620.745542949757,-63.399064832091355,272.3748709427079,6.952638501548863,3.476319250774431,261.9459131903846,0.02884202721170049,30,mean_reversion_exit
154,2024-12-01 22:00:00+00:00,2024-12-02 00:00:00+00:00,LONG_SPREAD,2.1719,120.11,2.4242,128.88,1151.0658870113725,-54.80052377710202,-190.18667023221525,7.5740785354214415,3.7870392677107203,-201.54778803534742,-0.022191782708778356,2,stop_z_exit
155,2024-12-05 12:00:00+00:00,2024-12-07 14:00:00+00:00,LONG_SPREAD,2.3815,142.93,2.471,136.8,1049.7585555322275,-46.05115028942646,376.2469419943185,7.190336664472561,3.5951683322362804,365.46143699760967,0.04023979065881126,50,mean_reversion_exit
